order_id,to_place,to_county,city,country,img,link_exam_id,src_id,lat,lng,place_add,place,county,src,problem
WCCDRV36901_1863,St Matthew Bethnal Green,London,,England,WCCDRV369010358,WCCDEP358240126,ID_30171,51.5263028896508,-0.0606332869637293,,st matthew bethnal green,middlesex,llp,
WCCDRV36901_1865,St Pancras Middlesex,London,,England,WCCDRV369010358,WCCDEP358250060,ID_127871,51.5265171041215,-0.131657497186396,,st pancras middlesex,middlesex,llp,
WCCDRV36901_1864,St Andrew Holborn,London,,England,WCCDRV369010358,WCCDEP358240131,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1862,St Pancras Middlesex,London,,England,WCCDRV369010358,WCCDEP358250059,ID_127871,51.5265171041215,-0.131657497186396,,st pancras middlesex,middlesex,llp,
WCCDRV36901_1870,St Edmund the King,London,,England,WCCDRV369010359,WCCDEP358240140,ID_30128,51.5123112001102,-0.0863277694035919,,st edmund the king,middlesex,llp,
WCCDRV36901_1868,St Martin in the Fields,London,Westminster,England,WCCDRV369010359,WCCDEP358240166,ID_30034,51.5066196410971,-0.132157327910045,,st martin in the fields,middlesex,llp,
WCCDRV36901_1869,St Martin in the Fields,London,Westminster,England,WCCDRV369010359,WCCDEP358240138,ID_30034,51.5066196410971,-0.132157327910045,,st martin in the fields,middlesex,llp,
WCCDRV36901_1867,St Martin Ludgate,London,,England,WCCDRV369010359,WCCDEP358240132,ID_30057,51.514121541078,-0.102014995067954,,st martin ludgate,middlesex,llp,
WCCDRV36901_1872,St Andrew Holborn,London,,England,WCCDRV369010360,WCCDEP358250067,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1873,St Andrew Holborn,London,,England,WCCDRV369010360,WCCDEP358240145,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1871,St Anne and St Agnes,London,,England,WCCDRV369010360,WCCDEP358240141,ID_30078,51.5163132621438,-0.0968693676974088,,st anne and st agnes,middlesex,llp,
WCCDRV36901_1874,St Sepulchre,London,,England,WCCDRV369010360,WCCDEP358240152,ID_30058,51.5185410351372,-0.102563711755471,,st sepulchre,middlesex,llp,
WCCDRV36901_1875,St Anne Soho,London,Westminster,England,WCCDRV369010361,WCCDEP358240157,ID_30023,51.5135027003465,-0.131408717898808,,st anne soho,middlesex,llp,
WCCDRV36901_1877,St Clement Eastcheap,London,,England,WCCDRV369010361,WCCDEP358240162,ID_30129,51.5113330085743,-0.0867490915680013,,st clement eastcheap,middlesex,llp,
WCCDRV36901_1876,St Paul Covent Garden,London,Westminster,England,WCCDRV369010361,WCCDEP358240158,ID_30031,51.511827996562,-0.122892804930355,,st paul covent garden,middlesex,llp,
WCCDRV36901_1879,St Mary Lambeth,Surrey,,England,WCCDRV369010362,WCCDEP358240136,ID_127857,51.4901948597006,-0.11581184276776,,st mary lambeth,surrey,llp,
WCCDRV36901_1881,St Bartholomew the Great,London,,England,WCCDRV369010362,WCCDEP358250069,ID_30059,51.518737064016,-0.0987804784103829,,st bartholomew the great,middlesex,llp,
WCCDRV36901_1880,St Giles in the Fields,London,Westminster,England,WCCDRV369010362,WCCDEP358250068,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36901_1882,St Marylebone,London,,England,WCCDRV369010362,WCCDEP358250070,ID_30020,51.5223448077445,-0.155333629108844,,st marylebone,middlesex,llp,
WCCDRV36901_1884,St Andrew Holborn,London,,England,WCCDRV369010363,WCCDEP358250071,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1883,St Marylebone,London,,England,WCCDRV369010363,WCCDEP358240165,ID_30020,51.5223448077445,-0.155333629108844,,st marylebone,middlesex,llp,
WCCDRV36901_1885,St Andrew Holborn,London,,England,WCCDRV369010363,WCCDEP358250075,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1886,St Martin Ludgate,London,,England,WCCDRV369010363,WCCDEP358250073,ID_30057,51.514121541078,-0.102014995067954,,st martin ludgate,middlesex,llp,
WCCDRV36901_1890,St Bride,London,,England,WCCDRV369010364,WCCDEP358240173 | WCCDEP358240174,ID_30049,51.5139217583598,-0.106051351442049,,st bride,middlesex,llp,
WCCDRV36901_1888,St Bride,London,,England,WCCDRV369010364,WCCDEP358270083,ID_30049,51.5139217583598,-0.106051351442049,,st bride,middlesex,llp,
WCCDRV36901_1889,St James Clerkenwell,London,,England,WCCDRV369010364,WCCDEP358240173 | WCCDEP358240174,ID_127865,51.5269108451892,-0.107805273686802,,st james clerkenwell,middlesex,llp,
WCCDRV36901_1887,St Martin in the Fields,London,Westminster,England,WCCDRV369010364,WCCDEP358250074,ID_30034,51.5066196410971,-0.132157327910045,,st martin in the fields,middlesex,llp,
WCCDRV36901_1895,St Botolph Aldersgate,London,,England,WCCDRV369010365,WCCDEP358240180,ID_30061,51.5186592691859,-0.0972733561497866,,st botolph aldersgate,middlesex,llp,
WCCDRV36901_1896,St Giles in the Fields,London,Westminster,England,WCCDRV369010365,WCCDEP358240181,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36901_1893,St Martin in the Fields,London,Westminster,England,WCCDRV369010365,WCCDEP358240177,ID_30034,51.5066196410971,-0.132157327910045,,st martin in the fields,middlesex,llp,
WCCDRV36901_1894,St Mary le Strand,London,Westminster,England,WCCDRV369010365,WCCDEP358240178_823,ID_30035,51.5108834633427,-0.116940334258505,,st mary le strand,middlesex,llp,
WCCDRV36901_1892,St Paul Covent Garden,London,Westminster,England,WCCDRV369010365,WCCDEP358240171,ID_30031,51.511827996562,-0.122892804930355,,st paul covent garden,middlesex,llp,
WCCDRV36901_1901,St Giles in the Fields,London,Westminster,England,WCCDRV369010366,WCCDEP358250084 | WCCDEP358250085,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36901_1897,St James Westminster,London,Westminster,England,WCCDRV369010366,WCCDEP358250078,ID_30024,51.5103215203673,-0.137052077920466,,st james westminster,middlesex,llp,
WCCDRV36901_1900,St George Southwark,Surrey,Southwark,England,WCCDRV369010366,WCCDEP358250082_207,ID_30012,51.4974118066943,-0.0969516372191771,,st george southwark,surrey,llp,
WCCDRV36901_1904,St James Westminster,London,Westminster,England,WCCDRV369010367,WCCDEP358250077,ID_30024,51.5103215203673,-0.137052077920466,,st james westminster,middlesex,llp,
WCCDRV36901_1905,St Giles in the Fields,London,Westminster,England,WCCDRV369010367,WCCDEP358240190,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36901_1906,St Giles in the Fields,London,Westminster,England,WCCDRV369010367,WCCDEP358240191,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36901_1903,St Martin Orgar,London,,England,WCCDRV369010367,WCCDEP358250088,ID_30127,51.5099424995574,-0.0880947758031349,,st martin orgar,middlesex,llp,
WCCDRV36901_1902,St Martin in the Fields,London,Westminster,England,WCCDRV369010367,WCCDEP358250086,ID_30034,51.5066196410971,-0.132157327910045,,st martin in the fields,middlesex,llp,
WCCDRV36901_1908,St Giles in the Fields,London,Westminster,England,WCCDRV369010368,WCCDEP358240199,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36901_1910,St Margaret Westminster,London,Westminster,England,WCCDRV369010368,WCCDEP358240209,ID_127869,51.5000124214514,-0.132021851098109,,st margaret westminster,middlesex,llp,
WCCDRV36901_1907,St Mary le Strand,London,Westminster,England,WCCDRV369010368,WCCDEP358240183,ID_30035,51.5108834633427,-0.116940334258505,,st mary le strand,middlesex,llp,
WCCDRV36901_1911,St Andrew Holborn,London,,England,WCCDRV369010368,WCCDEP358240212,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1909,St Andrew by the Wardrobe,London,,England,WCCDRV369010368,WCCDEP358240207,ID_30056,51.5112517896575,-0.101971062869002,,st andrew by the wardrobe,middlesex,llp,
WCCDRV36901_1916,Liberty of Saffron Hill,London,,England,WCCDRV369010369,WCCDEP358240230,ID_30041,51.5202421400988,-0.107732139292067,,liberty of saffron hill,middlesex,llp,
WCCDRV36901_1913,St Martin in the Fields,London,Westminster,England,WCCDRV369010369,WCCDEP358240218,ID_30034,51.5066196410971,-0.132157327910045,,st martin in the fields,middlesex,llp,
WCCDRV36901_1915,St Saviour Southwark,Surrey,Southwark,England,WCCDRV369010369,WCCDEP358240189,ID_30001,51.5058992332803,-0.0954565372019753,,st saviour southwark,surrey,llp,
WCCDRV36901_1912,St James Clerkenwell,London,,England,WCCDRV369010369,WCCDEP358240213,ID_127865,51.5269108451892,-0.107805273686802,,st james clerkenwell,middlesex,llp,
WCCDRV36901_1914,St John the Evangelist Westminster,London,Westminster,England,WCCDRV369010369,WCCDEP358240222,ID_30025,51.4930677780849,-0.130047579937881,,st john the evangelist westminster,middlesex,llp,
WCCDRV36901_1921,St Anne Soho,London,Westminster,England,WCCDRV369010370,WCCDEP358240253,ID_30023,51.5135027003465,-0.131408717898808,,st anne soho,middlesex,llp,
WCCDRV36901_1919,St Luke Old Street,London,,England,WCCDRV369010370,WCCDEP358250101,ID_30164,51.5250721285286,-0.092917709024013,,st luke old street,middlesex,llp,
WCCDRV36901_1920,St Anne Soho,London,Westminster,England,WCCDRV369010370,WCCDEP358240252,ID_30023,51.5135027003465,-0.131408717898808,,st anne soho,middlesex,llp,
WCCDRV36901_1917,St Botolph Aldgate,London,,England,WCCDRV369010370,WCCDEP358240226,ID_30153,51.5103622728893,-0.0732646492732113,,st botolph aldgate,middlesex,llp,
WCCDRV36901_1918,St Leonard Shoreditch,London,,England,WCCDRV369010370,WCCDEP358250100,ID_30170,51.5259855818588,-0.0826754199921542,,st leonard shoreditch,middlesex,llp,
WCCDRV36901_1926,St Bride,London,,England,WCCDRV369010371,WCCDEP358240258,ID_30049,51.5139217583598,-0.106051351442049,,st bride,middlesex,llp,
WCCDRV36901_1927,St George in the East,London,,England,WCCDRV369010371,WCCDEP358240257,ID_30183,51.5098128388356,-0.0602357342452915,,st george in the east,middlesex,llp,
WCCDRV36901_1922,St George the Martyr,London,,England,WCCDRV369010371,WCCDEP358240254,ID_30187,51.5207398387893,-0.120148642877833,,st george the martyr,middlesex,llp,
WCCDRV36901_1928,St Andrew Holborn,London,,England,WCCDRV369010372,WCCDEP358240260,ID_127848,51.5203233068248,-0.11395076765732,,st andrew holborn,middlesex,llp,
WCCDRV36901_1929,St Mary Lambeth,Surrey,,England,WCCDRV369010372,WCCDEP358240264,ID_127857,51.4901948597006,-0.11581184276776,,st mary lambeth,surrey,llp,
WCCDRV36901_1932,St John Horselydown,Surrey,Southwark,England,WCCDRV369010372,WCCDEP358240269,ID_30003,51.5031132221463,-0.0764270774695373,,st john horselydown,surrey,llp,
WCCDRV36901_1931,St Mary le Strand,London,Westminster,England,WCCDRV369010372,WCCDEP358240268,ID_30035,51.5108834633427,-0.116940334258505,,st mary le strand,middlesex,llp,
WCCDRV36901_1930,St Marylebone,London,,England,WCCDRV369010372,WCCDEP358240263,ID_30020,51.5223448077445,-0.155333629108844,,st marylebone,middlesex,llp,
WCCDRV36901_1933,St Mary le Strand,London,Westminster,England,WCCDRV369010373,WCCDEP358240270,ID_30035,51.5108834633427,-0.116940334258505,,st mary le strand,middlesex,llp,
WCCDRV36901_1934,St Mary le Strand,London,Westminster,England,WCCDRV369010373,WCCDEP358240274,ID_30035,51.5108834633427,-0.116940334258505,,st mary le strand,middlesex,llp,
WCCDRV36901_1936,St Paul Covent Garden,London,Westminster,England,WCCDRV369010373,WCCDEP358240275,ID_30031,51.511827996562,-0.122892804930355,,st paul covent garden,middlesex,llp,
WCCDRV36901_1935,St Andrew by the Wardrobe,London,,England,WCCDRV369010373,WCCDEP358240276,ID_30056,51.5112517896575,-0.101971062869002,,st andrew by the wardrobe,middlesex,llp,
WCCDRV36901_1937,Liberty of the Rolls,London,,England,WCCDRV369010374,WCCDEP358240277,ID_30036,51.5154273321053,-0.111635223492053,,liberty of the rolls,middlesex,llp,
WCCDRV36901_1940,St Benet Paul's Wharf,London,,England,WCCDRV369010374,WCCDEP358240289,ID_30062,51.5111204452124,-0.0999618341971053,,st benet paul's wharf,middlesex,llp,
WCCDRV36901_1939,St Giles in the Fields,London,Westminster,England,WCCDRV369010374,WCCDEP358240282,ID_30018,51.5169229110386,-0.125288773439343,,st giles in the fields,middlesex,llp,
WCCDRV36900_0076,Leeds,Yorkshire,,England,WCCDRV369000052,WCCDEP358110108,201,53.79648,-1.54785,,leeds,yorkshire,mv,
WCCDRV36900_0094,Bristol,Gloucestershire,,England,WCCDRV369000058,WCCDEP358110136,15,52.53661,-2.42033,St Philip and St Jacob,bristol,bristol,mv,
WCCDRV36900_0107,Plymouth,Devon,,England,WCCDRV369000062,WCCDEP358110150,180,50.37153,-4.14305,Charles parish,plymouth,devon,mv,
WCCDRV36900_0106,Liverpool,Lancashire,,England,WCCDRV369000062,WCCDEP358110148,56,53.41058,-2.97794,,liverpool,lancashire,mv,
WCCDRV36900_0119,Winchester,Hampshire,,England,WCCDRV369000066,WCCDEP358110169,2312,51.06513,-1.3187,St Mary Kalendar,winchester,hampshire,mv,
WCCDRV36900_0139,Chester,Cheshire,,England,WCCDRV369000074,WCCDEP358110233,1000,53.1905,-2.89189,St Peter,chester,cheshire,mv,
WCCDRV36900_0142,Warwick,Warwickshire,,England,WCCDRV369000075,WCCDEP358110241,188,52.28333,-1.58333,High Church,warwick,warwickshire,mv,
WCCDRV36900_0148,Worcester,Worcestershire,,England,WCCDRV369000077,WCCDEP358110250,59,52.18935,-2.22001,New Church,worcester,worcestershire,mv,
WCCDRV36900_0156,Worcester,Worcestershire,,England,WCCDRV369000079,WCCDEP358110266,59,52.18935,-2.22001,New Church,worcester,worcestershire,mv,
WCCDRV36900_0159,Hertford,Hertfordshire,,England,WCCDRV369000080,WCCDEP358110270,4112,51.79588,-0.07854,All Saints,hertford,hertfordshire,mv,
WCCDRV36900_0162,Hull,Yorkshire,,England,WCCDRV369000081,WCCDEP358110274,1425,53.7446,-0.33525,,hull,yorkshire,mv,
WCCDRV36900_0165,Taunton,Somerset,,England,WCCDRV369000082,WCCDEP358110282,471,51.01494,-3.10293,St James,taunton,somerset,mv,
WCCDRV36900_0168,Canterbury,Kent,,England,WCCDRV369000083,WCCDEP358110287,1123,51.27904,1.07992,St Paul,canterbury,kent,mv,
WCCDRV36900_0175,Portsmouth,Hampshire,,England,WCCDRV369000086,WCCDEP358110296,17,50.79899,-1.09125,,portsmouth,hampshire,mv,
WCCDRV36900_0197,Oxford,Oxfordshire,,England,WCCDRV369000093,WCCDEP358110346,446,51.75222,-1.25596,St Mary the Virgin,oxford,oxfordshire,mv,
WCCDRV36900_0199,Leeds,Yorkshire,,England,WCCDRV369000094,WCCDEP358110349,201,53.79648,-1.54785,,leeds,yorkshire,mv,
WCCDRV36900_0207,Oxford,Oxfordshire,,England,WCCDRV369000096,WCCDEP358110364,446,51.75222,-1.25596,St Peter in the East,oxford,oxfordshire,mv,
WCCDRV36900_0212,Stafford,Staffordshire,,England,WCCDRV369000098,WCCDEP358110376,468,52.80521,-2.11636,Iver,stafford,staffordshire,mv,
WCCDRV36900_0219,Chester,Cheshire,,England,WCCDRV369000100,WCCDEP358120047,1000,53.1905,-2.89189,,chester,cheshire,mv,
WCCDRV36900_0228,Oxford,Oxfordshire,,England,WCCDRV369000103,WCCDEP358120062,446,51.75222,-1.25596,St Mary Magdalen,oxford,oxfordshire,mv,
WCCDRV36900_0230,Hereford,Herefordshire,,England,WCCDRV369000104,WCCDEP358120064,1353,52.05684,-2.71482,All Saints,hereford,herefordshire,mv,
WCCDRV36900_0253,Bristol,Gloucestershire,,England,WCCDRV369000112,WCCDEP358120091,15,52.53661,-2.42033,St John the Baptist,bristol,bristol,mv,
WCCDRV36900_0257,Chester,Cheshire,,England,WCCDRV369000113,WCCDEP358120103,1000,53.1905,-2.89189,West Street,chester,cheshire,mv,
WCCDRV36900_0269,Winchester,Hampshire,,England,WCCDRV369000117,WCCDEP358120109,2312,51.06513,-1.3187,St Lawrence in the Square,winchester,hampshire,mv,
WCCDRV36900_0273,Plymouth,Devon,,England,WCCDRV369000118,WCCDEP358120122,180,50.37153,-4.14305,New Church,plymouth,devon,mv,
WCCDRV36900_0275,Bristol,Gloucestershire,,England,WCCDRV369000119,WCCDEP358120125,15,52.53661,-2.42033,St Philip and St Jacob,bristol,bristol,mv,
WCCDRV36900_0278,Bristol,Gloucestershire,,England,WCCDRV369000120,WCCDEP358120135,15,52.53661,-2.42033,St James,bristol,bristol,mv,
WCCDRV36900_0285,Winchester,Hampshire,,England,WCCDRV369000122,WCCDEP358120165,2312,51.06513,-1.3187,St Bartholomew,winchester,hampshire,mv,
WCCDRV36900_0283,Reading,Berkshire,,England,WCCDRV369000122,WCCDEP358120162,161,51.45625,-0.97113,St Martin,reading,berkshire,mv,
WCCDRV36900_0286,Dover,Kent,,England,WCCDRV369000123,WCCDEP358120167,3363,51.1295,1.3089,St James the Apostle,dover,kent,mv,
WCCDRV36900_0290,Liverpool,Lancashire,,England,WCCDRV369000124,WCCDEP358120188,56,53.41058,-2.97794,,liverpool,lancashire,mv,
WCCDRV36900_0289,Bath,Somerset,,England,WCCDRV369000124,WCCDEP358120168,92,51.37795,-2.35907,St James,bath,somerset,mv,
WCCDRV36900_0303,Plymouth,Devon,,England,WCCDRV369000128,WCCDEP358120214,180,50.37153,-4.14305,Charles parish,plymouth,devon,mv,
WCCDRV36900_0336,Oxford,Oxfordshire,,England,WCCDRV369000139,WCCDEP358120347,446,51.75222,-1.25596,All Saints,oxford,oxfordshire,mv,
WCCDRV36900_0337,Derby,Derbyshire,,England,WCCDRV369000140,WCCDEP358120348,459,52.92277,-1.47663,All Saints,derby,derbyshire,mv,
WCCDRV36900_0356,Oxford,Oxfordshire,,England,WCCDRV369000146,WCCDEP358130031,446,51.75222,-1.25596,All Saints,oxford,oxfordshire,mv,
WCCDRV36900_0355,Bath,Somerset,,England,WCCDRV369000146,WCCDEP358130030,92,51.37795,-2.35907,St Peter and St Paul,bath,somerset,mv,
WCCDRV36900_0357,Oxford,Oxfordshire,,England,WCCDRV369000146,WCCDEP358120377,446,51.75222,-1.25596,St Peter le Bailey,oxford,oxfordshire,mv,
WCCDRV36900_0382,Reading,Berkshire,,England,WCCDRV369000155,WCCDEP358130106,161,51.45625,-0.97113,St Lawrence,reading,berkshire,mv,
WCCDRV36900_0454,Stamford,Lincolnshire,,England,WCCDRV369000179,WCCDEP358130232,6227,52.656,-0.484,St Mary,stamford,lincolnshire,mv,
WCCDRV36900_0455,Nottingham,Nottinghamshire,,England,WCCDRV369000180,WCCDEP358130231,470,52.9536,-1.15047,St Peter,nottingham,nottinghamshire,mv,
WCCDRV36900_0471,Bristol,Gloucestershire,,England,WCCDRV369000185,WCCDEP358130279,15,52.53661,-2.42033,St Stephen,bristol,bristol,mv,
WCCDRV36900_0478,Exeter,Devon,,England,WCCDRV369000187,WCCDEP358130281,35,50.7236,-3.52751,St Peter,exeter,devon,mv,
WCCDRV36900_0485,Norwich,Norfolk,,England,WCCDRV369000190,WCCDEP358130289,12,52.62783,1.29834,St Mary,norwich,norfolk,mv,
WCCDRV36900_0510,Plymouth,Devon,,England,WCCDRV369000198,WCCDEP358130333_893 | WCCDEP358130333_895,180,50.37153,-4.14305,,plymouth,devon,mv,
WCCDRV36900_0512,Bristol,Gloucestershire,,England,WCCDRV369000199,WCCDEP358130335,15,52.53661,-2.42033,St James,bristol,bristol,mv,
WCCDRV36900_0518,Oxford,Oxfordshire,,England,WCCDRV369000201,WCCDEP358130342,446,51.75222,-1.25596,St Clement,oxford,oxfordshire,mv,
WCCDRV36900_0521,Worcester,Worcestershire,,England,WCCDRV369000202,WCCDEP358130347,59,52.18935,-2.22001,Sidbury,worcester,worcestershire,mv,
WCCDRV36900_0533,Exeter,Devon,,England,WCCDRV369000206,WCCDEP358130363_994,35,50.7236,-3.52751,St David,exeter,devon,mv,
WCCDRV36900_0534,Nottingham,Nottinghamshire,,England,WCCDRV369000206,WCCDEP358130364,470,52.9536,-1.15047,St Peter,nottingham,nottinghamshire,mv,
WCCDRV36900_0543,Nottingham,Nottinghamshire,,England,WCCDRV369000209,WCCDEP358190033,470,52.9536,-1.15047,St Peter,nottingham,nottinghamshire,mv,
WCCDRV36900_0545,Oxford,Oxfordshire,,England,WCCDRV369000210,WCCDEP358130380,446,51.75222,-1.25596,All Saints,oxford,oxfordshire,mv,
WCCDRV36900_0552,Bristol,Gloucestershire,,England,WCCDRV369000212,WCCDEP358190037,15,52.53661,-2.42033,St Philip and St Jacob,bristol,bristol,mv,
WCCDRV36900_0593,York,Yorkshire,,England,WCCDRV369000226,WCCDEP358140152,1022,53.95763,-1.08271,All Saints,york,yorkshire,mv,
WCCDRV36900_0719,Stamford,Lincolnshire,,England,WCCDRV369000267,WCCDEP358190217,6227,52.656,-0.484,St Michael,stamford,lincolnshire,mv,
WCCDRV36900_0747,Bristol,Gloucestershire,,England,WCCDRV369000277,WCCDEP358190290,15,52.53661,-2.42033,St Augustine the Less,bristol,bristol,mv,
WCCDRV36900_0826,Bristol,Gloucestershire,,England,WCCDRV369000303,WCCDEP358200197,15,52.53661,-2.42033,St Philip and St Jacob,bristol,bristol,mv,
WCCDRV36900_0877,Bristol,Gloucestershire,,England,WCCDRV369000320,WCCDEP358200323,15,52.53661,-2.42033,St James,bristol,bristol,mv,
WCCDRV36900_0992,Plymouth,Devon,,England,WCCDRV369000357,WCCDEP358210218,180,50.37153,-4.14305,,plymouth,devon,mv,
WCCDRV36900_1036,Bristol,Gloucestershire,,England,WCCDRV369000372,,15,52.53661,-2.42033,St Nicholas,bristol,bristol,mv,
WCCDRV36900_1041,Chester,Cheshire,,England,WCCDRV369000373,,1000,53.1905,-2.89189,Precinct of Chester,chester,cheshire,mv,
WCCDRV36900_1072,Exeter,Devon,,England,WCCDRV369000384,,35,50.7236,-3.52751,,exeter,devon,mv,
WCCDRV36900_1075,Leicester,Leicestershire,,England,WCCDRV369000385,WCCDEP358220054,1152,52.6386,-1.13169,,leicester,leicestershire,mv,
WCCDRV36901_0287,Bristol,Gloucestershire,,England,WCCDRV369010078,WCCDEP358220141,15,52.53661,-2.42033,St Philip and St Jacob,bristol,bristol,mv,
WCCDRV36901_0302,Lincoln,Lincolnshire,,England,WCCDRV369010082,WCCDEP358220283,4032,53.22683,-0.53792,Above Hill,lincoln,lincolnshire,mv,
WCCDRV36901_0349,Lincoln,Lincolnshire,,England,WCCDRV369010094,WCCDEP358220283,4032,53.22683,-0.53792,Above Hill,lincoln,lincolnshire,mv,
WCCDRV36901_0732,Derby,Derbyshire,,England,WCCDRV369010171,WCCDEP358080306,459,52.92277,-1.47663,All Saints,derby,derbyshire,mv,
WCCDRV36901_0809,Bristol,Gloucestershire,,England,WCCDRV369010186,WCCDEP358090075,15,52.53661,-2.42033,Castle Precincts,bristol,bristol,mv,
WCCDRV36901_0996,Bristol,Somerset,,England,WCCDRV369010221,,15,52.53661,-2.42033,Temple,bristol,bristol,mv,
WCCDRV36901_1158,Bath,Somerset,,England,WCCDRV369010246,WCCDEP358100367,92,51.37795,-2.35907,Walcot,bath,somerset,mv,
WCCDRV36901_1164,Winchester,Hampshire,,England,WCCDRV369010247,WCCDEP358100382,2312,51.06513,-1.3187,St Maurice,winchester,hampshire,mv,
WCCDRV36901_1198,Huntingdon,Huntingdonshire,,England,WCCDRV369010254,WCCDEP358000089,897,52.33049,-0.18651,St Mary,huntingdon,huntingdonshire,mv,
WCCDRV36901_1214,Bristol,Gloucestershire,,England,WCCDRV369010258,WCCDEP358000122,15,52.53661,-2.42033,St John the Evangelist,bristol,bristol,mv,
WCCDRV36901_1285,Salisbury,Wiltshire,,England,WCCDRV369010268,WCCDEP358000107,1055,51.06931,-1.79569,St Thomas a Becket,salisbury,wiltshire,mv,
WCCDRV36901_1503,Liverpool,Lancashire,,England,WCCDRV369010297,,56,53.41058,-2.97794,St George,liverpool,lancashire,mv,
WCCDRV36901_1552,Coventry,Warwickshire,,England,WCCDRV369010304,WCCDEP358010264,267,52.40656,-1.51217,Holy Trinity,coventry,warwickshire,mv,
WCCDRV36901_1593,Taunton,Somerset,,England,WCCDRV369010311,,471,51.01494,-3.10293,St James,taunton,somerset,mv,
WCCDRV36901_1600,Bristol,Gloucestershire,,England,WCCDRV369010312,WCCDEP358020153,15,52.53661,-2.42033,St Stephen,bristol,bristol,mv,
WCCDRV36901_1633,Bedford,Bedfordshire,,England,WCCDRV369010319,WCCDEP358010326,3448,52.135973,-0.466655,St Paul,bedford,bedfordshire,mv,
WCCDRV36901_1635,Bedford,Bedfordshire,,England,WCCDRV369010319,WCCDEP358010326,3448,52.135973,-0.466655,St Paul,bedford,bedfordshire,mv,
WCCDRV36901_1639,Portsmouth,Hampshire,,England,WCCDRV369010320,,17,50.79899,-1.09125,,portsmouth,hampshire,mv,
WCCDRV36901_1666,Birmingham,Warwickshire,,England,WCCDRV369010324,WCCDEP358020202,227,52.48142,-1.89983,Old Church,birmingham,warwickshire,mv,
WCCDRV36901_1685,Leeds,Yorkshire,,England,WCCDRV369010327,,201,53.79648,-1.54785,,leeds,yorkshire,mv,
WCCDRV36901_1693,Birmingham,Warwickshire,,England,WCCDRV369010328,,227,52.48142,-1.89983,,birmingham,warwickshire,mv,
WCCDRV36901_1697,Derby,Derbyshire,,England,WCCDRV369010329,WCCDEP358010337,459,52.92277,-1.47663,St Alkmund,derby,derbyshire,mv,
WCCDRV36901_1810,Birmingham,Warwickshire,,England,WCCDRV369010348,,227,52.48142,-1.89983,St Philip,birmingham,warwickshire,mv,
WCCDRV36901_1835,Leeds,Yorkshire,,England,WCCDRV369010352,,201,53.79648,-1.54785,Holy Trinity,leeds,yorkshire,mv,
WCCDRV36901_1899,Berwick upon Tweed,Northumberland,,England,WCCDRV369010366,,548,55.78333,-2,,berwick upon tweed,northumberland,mv,
WCCDRV36900_0079,Yalding,Kent,,England,WCCDRV369000053,WCCDEP358110118,900,51.2242,0.4286,,yalding,kent,mv,
WCCDRV36900_0087,Twickenham,London,,England,WCCDRV369000055,WCCDEP358110127,263,51.447,-0.3255,,twickenham,middlesex,mv,
WCCDRV36900_0089,Brentwood,Essex,,England,WCCDRV369000056,WCCDEP358110129,2647,51.62127,0.30556,,brentwood,essex,mv,
WCCDRV36900_0088,Cranfield,Bedfordshire,,England,WCCDRV369000056,WCCDEP358110126,10009,52.06869,-0.60884,,cranfield,bedfordshire,mv,
WCCDRV36900_0093,Cliffe,Kent,,England,WCCDRV369000057,WCCDEP358110133,4651,51.4619,0.4975,,cliffe,kent,mv,
WCCDRV36900_0091,Dunstable,Bedfordshire,,England,WCCDRV369000057,WCCDEP358110131,814,51.886,-0.52099,,dunstable,bedfordshire,mv,
WCCDRV36900_0103,Tamworth,Staffordshire,,England,WCCDRV369000061,WCCDEP358110180,7943,52.633,-1.695,,tamworth,staffordshire,mv,
WCCDRV36900_0106a,Garstang,Lancashire,,England,WCCDRV369000062,WCCDEP358110149,3003,53.90081,-2.77417,,garstang,lancashire,mv,
WCCDRV36900_0127,Gosport,Hampshire,,England,WCCDRV369000069,WCCDEP358110191,423,50.79509,-1.12902,,gosport,hampshire,mv,
WCCDRV36900_0141,Dartford,Kent,,England,WCCDRV369000074,WCCDEP358110239,219,51.464,0.254,,dartford,kent,mv,
WCCDRV36900_0140,Harrow,London,,England,WCCDRV369000074,WCCDEP358110238,118,51.57835,-0.33208,,harrow,middlesex,mv,
